num_processes,avg_burst,avg_priority,algorithm,avg_waiting,avg_turnaround
44,24.75,2.659,FCFS,490.682,515.432
44,24.75,2.659,SJF,401.136,425.886
44,24.75,2.659,SRTF,399.977,424.727
44,24.75,2.659,RR,788.75,813.5
44,24.75,2.659,Priority,484.568,509.318
38,26.184,4.237,FCFS,445.974,472.158
38,26.184,4.237,SJF,309.553,335.737
38,26.184,4.237,SRTF,309.5,335.684
38,26.184,4.237,RR,628.684,654.868
38,26.184,4.237,Priority,435.132,461.316
43,5.535,2.023,FCFS,171.023,176.558
43,5.535,2.023,SJF,70.116,75.651
43,5.535,2.023,SRTF,40.86,46.395
43,5.535,2.023,RR,66.395,71.93
43,5.535,2.023,Priority,104.349,109.884
13,15.385,3.462,FCFS,92.154,107.538
13,15.385,3.462,SJF,87.462,102.846
13,15.385,3.462,SRTF,87.462,102.846
13,15.385,3.462,RR,168.385,183.769
13,15.385,3.462,Priority,92.846,108.231
45,14.867,2.978,FCFS,216.689,231.556
45,14.867,2.978,SJF,136.311,151.178
45,14.867,2.978,SRTF,135.0,149.867
45,14.867,2.978,RR,293.244,308.111
45,14.867,2.978,Priority,213.733,228.6
45,19.978,3.556,FCFS,437.933,457.911
45,19.978,3.556,SJF,273.667,293.644
45,19.978,3.556,SRTF,272.8,292.778
45,19.978,3.556,RR,547.867,567.844
45,19.978,3.556,Priority,553.622,573.6
5,22.2,3.6,FCFS,37.4,59.6
5,22.2,3.6,SJF,30.6,52.8
5,22.2,3.6,SRTF,30.6,52.8
5,22.2,3.6,RR,61.8,84.0
5,22.2,3.6,Priority,30.6,52.8
27,5.852,3.37,FCFS,56.074,61.926
27,5.852,3.37,SJF,34.667,40.519
27,5.852,3.37,SRTF,34.481,40.333
27,5.852,3.37,RR,72.852,78.704
27,5.852,3.37,Priority,54.889,60.741
8,6,2.75,FCFS,12.0,18.0
8,6,2.75,SJF,10.125,16.125
8,6,2.75,SRTF,8.875,14.875
8,6,2.75,RR,15.875,21.875
8,6,2.75,Priority,12.875,18.875
41,19.732,3.61,FCFS,361.951,381.683
41,19.732,3.61,SJF,250.732,270.463
41,19.732,3.61,SRTF,250.439,270.171
41,19.732,3.61,RR,489.951,509.683
41,19.732,3.61,Priority,483.732,503.463
37,21.73,3.351,FCFS,325.0,346.73
37,21.73,3.351,SJF,266.243,287.973
37,21.73,3.351,SRTF,266.243,287.973
37,21.73,3.351,RR,519.865,541.595
37,21.73,3.351,Priority,466.892,488.622
38,25.711,3.184,FCFS,463.474,489.184
38,25.711,3.184,SJF,374.184,399.895
38,25.711,3.184,SRTF,362.316,388.026
38,25.711,3.184,RR,725.632,751.342
38,25.711,3.184,Priority,446.026,471.737
8,11.375,4.625,FCFS,30.125,41.5
8,11.375,4.625,SJF,18.625,30.0
8,11.375,4.625,SRTF,18.625,30.0
8,11.375,4.625,RR,36.125,47.5
8,11.375,4.625,Priority,34.875,46.25
41,5.976,2.707,FCFS,70.902,76.878
41,5.976,2.707,SJF,50.488,56.463
41,5.976,2.707,SRTF,50.146,56.122
41,5.976,2.707,RR,95.732,101.707
41,5.976,2.707,Priority,69.61,75.585
6,9.5,2.667,FCFS,23.833,33.333
6,9.5,2.667,SJF,21.833,31.333
6,9.5,2.667,SRTF,21.833,31.333
6,9.5,2.667,RR,42.333,51.833
6,9.5,2.667,Priority,23.0,32.5
10,39.7,2.7,FCFS,182.5,222.2
10,39.7,2.7,SJF,157.5,197.2
10,39.7,2.7,SRTF,156.4,196.1
10,39.7,2.7,RR,314.0,353.7
10,39.7,2.7,Priority,181.4,221.1
49,5.551,1.857,FCFS,192.143,197.694
49,5.551,1.857,SJF,94.837,100.388
49,5.551,1.857,SRTF,49.49,55.041
49,5.551,1.857,RR,74.633,80.184
49,5.551,1.857,Priority,123.571,129.122
7,37.857,3.429,FCFS,118.857,156.714
7,37.857,3.429,SJF,104.286,142.143
7,37.857,3.429,SRTF,94.714,132.571
7,37.857,3.429,RR,191.857,229.714
7,37.857,3.429,Priority,108.714,146.571
20,6.85,2.65,FCFS,62.4,69.25
20,6.85,2.65,SJF,56.95,63.8
20,6.85,2.65,SRTF,56.95,63.8
20,6.85,2.65,RR,100.55,107.4
20,6.85,2.65,Priority,62.3,69.15
6,7.667,3.333,FCFS,19.0,26.667
6,7.667,3.333,SJF,18.333,26.0
6,7.667,3.333,SRTF,17.0,24.667
6,7.667,3.333,RR,30.0,37.667
6,7.667,3.333,Priority,18.333,26.0
44,18.773,3.273,FCFS,324.818,343.591
44,18.773,3.273,SJF,246.159,264.932
44,18.773,3.273,SRTF,245.636,264.409
44,18.773,3.273,RR,471.932,490.705
44,18.773,3.273,Priority,250.705,269.477
23,22.261,5.043,FCFS,200.826,223.087
23,22.261,5.043,SJF,135.13,157.391
23,22.261,5.043,SRTF,133.609,155.87
23,22.261,5.043,RR,266.174,288.435
23,22.261,5.043,Priority,203.739,226.0
7,17.143,3.143,FCFS,56.571,73.714
7,17.143,3.143,SJF,30.857,48.0
7,17.143,3.143,SRTF,29.429,46.571
7,17.143,3.143,RR,59.286,76.429
7,17.143,3.143,Priority,32.143,49.286
17,25.353,4.176,FCFS,190.235,215.588
17,25.353,4.176,SJF,162.353,187.706
17,25.353,4.176,SRTF,157.0,182.353
17,25.353,4.176,RR,309.529,334.882
17,25.353,4.176,Priority,165.941,191.294
30,18.8,2.667,FCFS,213.333,232.133
30,18.8,2.667,SJF,164.367,183.167
30,18.8,2.667,SRTF,164.267,183.067
30,18.8,2.667,RR,334.267,353.067
30,18.8,2.667,Priority,242.2,261.0
26,19.692,3.462,FCFS,219.885,239.577
26,19.692,3.462,SJF,152.346,172.038
26,19.692,3.462,SRTF,150.077,169.769
26,19.692,3.462,RR,296.731,316.423
26,19.692,3.462,Priority,155.462,175.154
27,20.296,3.519,FCFS,213.444,233.741
27,20.296,3.519,SJF,172.296,192.593
27,20.296,3.519,SRTF,172.0,192.296
27,20.296,3.519,RR,334.815,355.111
27,20.296,3.519,Priority,175.889,196.185
15,18.867,3.133,FCFS,132.133,151.0
15,18.867,3.133,SJF,76.133,95.0
15,18.867,3.133,SRTF,73.0,91.867
15,18.867,3.133,RR,143.467,162.333
15,18.867,3.133,Priority,77.933,96.8
6,3.333,3.833,FCFS,3.333,6.667
6,3.333,3.833,SJF,1.667,5.0
6,3.333,3.833,SRTF,1.333,4.667
6,3.333,3.833,RR,3.667,7.0
6,3.333,3.833,Priority,2.667,6.0
49,21.061,3.51,FCFS,504.51,525.571
49,21.061,3.51,SJF,327.061,348.122
49,21.061,3.51,SRTF,325.633,346.694
49,21.061,3.51,RR,657.898,678.959
49,21.061,3.51,Priority,333.673,354.735
14,5.5,2.571,FCFS,31.0,36.5
14,5.5,2.571,SJF,28.786,34.286
14,5.5,2.571,SRTF,28.786,34.286
14,5.5,2.571,RR,44.0,49.5
14,5.5,2.571,Priority,32.143,37.643
38,15.711,3.132,FCFS,230.921,246.632
38,15.711,3.132,SJF,141.184,156.895
38,15.711,3.132,SRTF,139.763,155.474
38,15.711,3.132,RR,303.368,319.079
38,15.711,3.132,Priority,192.895,208.605
33,6.303,2.212,FCFS,154.394,160.697
33,6.303,2.212,SJF,71.424,77.727
33,6.303,2.212,SRTF,28.97,35.273
33,6.303,2.212,RR,53.0,59.303
33,6.303,2.212,Priority,90.333,96.636
15,38.467,2.6,FCFS,255.333,293.8
15,38.467,2.6,SJF,241.2,279.667
15,38.467,2.6,SRTF,241.2,279.667
15,38.467,2.6,RR,476.267,514.733
15,38.467,2.6,Priority,266.333,304.8
15,37.2,3.533,FCFS,259.333,296.533
15,37.2,3.533,SJF,228.6,265.8
15,37.2,3.533,SRTF,226.467,263.667
15,37.2,3.533,RR,445.333,482.533
15,37.2,3.533,Priority,258.2,295.4
15,19.267,3.4,FCFS,129.667,148.933
15,19.267,3.4,SJF,85.533,104.8
15,19.267,3.4,SRTF,82.733,102.0
15,19.267,3.4,RR,162.6,181.867
15,19.267,3.4,Priority,87.6,106.867
9,8,2.556,FCFS,30.111,38.111
9,8,2.556,SJF,27.778,35.778
9,8,2.556,SRTF,27.778,35.778
9,8,2.556,RR,49.444,57.444
9,8,2.556,Priority,30.444,38.444
14,14.929,3.071,FCFS,94.214,109.143
14,14.929,3.071,SJF,90.857,105.786
14,14.929,3.071,SRTF,90.857,105.786
14,14.929,3.071,RR,173.143,188.071
14,14.929,3.071,Priority,96.357,111.286
43,5.395,2.326,FCFS,170.93,176.326
43,5.395,2.326,SJF,72.767,78.163
43,5.395,2.326,SRTF,34.814,40.209
43,5.395,2.326,RR,59.744,65.14
43,5.395,2.326,Priority,86.116,91.512
5,15.6,3,FCFS,34.2,49.8
5,15.6,3,SJF,24.4,40.0
5,15.6,3,SRTF,22.8,38.4
5,15.6,3,RR,47.4,63.0
5,15.6,3,Priority,26.0,41.6
12,12.667,3.583,FCFS,68.917,81.583
12,12.667,3.583,SJF,64.583,77.25
12,12.667,3.583,SRTF,64.583,77.25
12,12.667,3.583,RR,121.75,134.417
12,12.667,3.583,Priority,68.083,80.75
6,33.833,2.667,FCFS,79.333,113.167
6,33.833,2.667,SJF,70.0,103.833
6,33.833,2.667,SRTF,70.0,103.833
6,33.833,2.667,RR,142.0,175.833
6,33.833,2.667,Priority,89.167,123.0
42,5.905,2.167,FCFS,179.571,185.476
42,5.905,2.167,SJF,91.5,97.405
42,5.905,2.167,SRTF,39.381,45.286
42,5.905,2.167,RR,64.071,69.976
42,5.905,2.167,Priority,103.548,109.452
31,25.935,3.097,FCFS,375.097,401.032
31,25.935,3.097,SJF,302.677,328.613
31,25.935,3.097,SRTF,302.677,328.613
31,25.935,3.097,RR,612.226,638.161
31,25.935,3.097,Priority,369.323,395.258
18,4.556,2.944,FCFS,23.556,28.111
18,4.556,2.944,SJF,12.667,17.222
18,4.556,2.944,SRTF,12.556,17.111
18,4.556,2.944,RR,30.778,35.333
18,4.556,2.944,Priority,19.611,24.167
7,4.429,3.286,FCFS,4.857,9.286
7,4.429,3.286,SJF,3.714,8.143
7,4.429,3.286,SRTF,3.143,7.571
7,4.429,3.286,RR,6.286,10.714
7,4.429,3.286,Priority,3.714,8.143
49,21.796,3.735,FCFS,477.408,499.204
49,21.796,3.735,SJF,326.612,348.408
49,21.796,3.735,SRTF,326.49,348.286
49,21.796,3.735,RR,657.939,679.735
49,21.796,3.735,Priority,330.449,352.245
9,18.333,3,FCFS,47.889,66.222
9,18.333,3,SJF,39.222,57.556
9,18.333,3,SRTF,39.222,57.556
9,18.333,3,RR,82.667,101.0
9,18.333,3,Priority,44.889,63.222
12,38.583,2.583,FCFS,210.917,249.5
12,38.583,2.583,SJF,200.833,239.417
12,38.583,2.583,SRTF,190.5,229.083
12,38.583,2.583,RR,381.583,420.167
12,38.583,2.583,Priority,205.25,243.833
32,5.406,2.969,FCFS,52.062,57.469
32,5.406,2.969,SJF,32.156,37.562
32,5.406,2.969,SRTF,32.031,37.438
32,5.406,2.969,RR,66.156,71.562
32,5.406,2.969,Priority,59.062,64.469
18,9.889,2.167,FCFS,123.611,133.5
18,9.889,2.167,SJF,47.722,57.611
18,9.889,2.167,SRTF,20.889,30.778
18,9.889,2.167,RR,39.833,49.722
18,9.889,2.167,Priority,84.778,94.667
9,11.222,2.889,FCFS,46.667,57.889
9,11.222,2.889,SJF,18.556,29.778
9,11.222,2.889,SRTF,18.444,29.667
9,11.222,2.889,RR,41.333,52.556
9,11.222,2.889,Priority,25.0,36.222
46,5.652,3.174,FCFS,94.913,100.565
46,5.652,3.174,SJF,59.217,64.87
46,5.652,3.174,SRTF,58.739,64.391
46,5.652,3.174,RR,114.891,120.543
46,5.652,3.174,Priority,91.957,97.609
21,23.429,3.048,FCFS,247.095,270.524
21,23.429,3.048,SJF,160.762,184.19
21,23.429,3.048,SRTF,160.238,183.667
21,23.429,3.048,RR,323.714,347.143
21,23.429,3.048,Priority,274.19,297.619
45,25.4,4.511,FCFS,562.311,587.711
45,25.4,4.511,SJF,353.778,379.178
45,25.4,4.511,SRTF,351.4,376.8
45,25.4,4.511,RR,721.2,746.6
45,25.4,4.511,Priority,502.089,527.489
11,31.909,2.182,FCFS,160.182,192.091
11,31.909,2.182,SJF,134.636,166.545
11,31.909,2.182,SRTF,134.636,166.545
11,31.909,2.182,RR,268.364,300.273
11,31.909,2.182,Priority,168.091,200.0
36,21.611,3.611,FCFS,412.556,434.167
36,21.611,3.611,SJF,257.25,278.861
36,21.611,3.611,SRTF,256.944,278.556
36,21.611,3.611,RR,526.361,547.972
36,21.611,3.611,Priority,260.75,282.361
45,22.733,5.022,FCFS,455.756,478.489
45,22.733,5.022,SJF,307.733,330.467
45,22.733,5.022,SRTF,296.044,318.778
45,22.733,5.022,RR,601.089,623.822
45,22.733,5.022,Priority,437.667,460.4
47,24.106,4.574,FCFS,466.979,491.085
47,24.106,4.574,SJF,336.255,360.362
47,24.106,4.574,SRTF,331.0,355.106
47,24.106,4.574,RR,657.085,681.191
47,24.106,4.574,Priority,527.702,551.809
19,20.211,2.842,FCFS,181.947,202.158
19,20.211,2.842,SJF,174.263,194.474
19,20.211,2.842,SRTF,174.263,194.474
19,20.211,2.842,RR,335.158,355.368
19,20.211,2.842,Priority,181.316,201.526
14,11.357,2.357,FCFS,73.714,85.071
14,11.357,2.357,SJF,67.571,78.929
14,11.357,2.357,SRTF,67.429,78.786
14,11.357,2.357,RR,131.429,142.786
14,11.357,2.357,Priority,72.571,83.929
7,39.143,1.571,FCFS,118.429,157.571
7,39.143,1.571,SJF,105.429,144.571
7,39.143,1.571,SRTF,104.143,143.286
7,39.143,1.571,RR,208.857,248.0
7,39.143,1.571,Priority,119.286,158.429
41,18.878,3.683,FCFS,343.756,362.634
41,18.878,3.683,SJF,218.585,237.463
41,18.878,3.683,SRTF,218.39,237.268
41,18.878,3.683,RR,437.122,456.0
41,18.878,3.683,Priority,485.659,504.537
19,19,2.421,FCFS,171.105,190.105
19,19,2.421,SJF,164.789,183.789
19,19,2.421,SRTF,164.789,183.789
19,19,2.421,RR,316.842,335.842
19,19,2.421,Priority,169.105,188.105
12,7.25,2.833,FCFS,40.0,47.25
12,7.25,2.833,SJF,34.75,42.0
12,7.25,2.833,SRTF,34.75,42.0
12,7.25,2.833,RR,64.917,72.167
12,7.25,2.833,Priority,38.917,46.167
37,22.622,3.243,FCFS,404.73,427.351
37,22.622,3.243,SJF,273.108,295.73
37,22.622,3.243,SRTF,272.595,295.216
37,22.622,3.243,RR,551.027,573.649
37,22.622,3.243,Priority,504.135,526.757
6,26,4,FCFS,64.5,90.5
6,26,4,SJF,53.333,79.333
6,26,4,SRTF,44.0,70.0
6,26,4,RR,83.667,109.667
6,26,4,Priority,53.333,79.333
44,14.114,3.295,FCFS,229.977,244.091
44,14.114,3.295,SJF,130.614,144.727
44,14.114,3.295,SRTF,129.636,143.75
44,14.114,3.295,RR,290.114,304.227
44,14.114,3.295,Priority,238.455,252.568
11,19.091,3.636,FCFS,93.0,112.091
11,19.091,3.636,SJF,66.364,85.455
11,19.091,3.636,SRTF,66.364,85.455
11,19.091,3.636,RR,131.455,150.545
11,19.091,3.636,Priority,113.182,132.273
27,16.852,3,FCFS,191.0,207.852
27,16.852,3,SJF,129.222,146.074
27,16.852,3,SRTF,129.111,145.963
27,16.852,3,RR,254.296,271.148
27,16.852,3,Priority,132.63,149.481
5,7,2.4,FCFS,11.8,18.8
5,7,2.4,SJF,11.8,18.8
5,7,2.4,SRTF,11.6,18.6
5,7,2.4,RR,19.8,26.8
5,7,2.4,Priority,13.4,20.4
7,23.143,3.429,FCFS,58.714,81.857
7,23.143,3.429,SJF,51.857,75.0
7,23.143,3.429,SRTF,51.857,75.0
7,23.143,3.429,RR,101.0,124.143
7,23.143,3.429,Priority,62.429,85.571
24,6.833,2.375,FCFS,125.083,131.917
24,6.833,2.375,SJF,68.625,75.458
24,6.833,2.375,SRTF,17.417,24.25
24,6.833,2.375,RR,33.917,40.75
24,6.833,2.375,Priority,72.25,79.083
47,5.66,3.383,FCFS,78.128,83.787
47,5.66,3.383,SJF,51.043,56.702
47,5.66,3.383,SRTF,50.915,56.574
47,5.66,3.383,RR,101.319,106.979
47,5.66,3.383,Priority,66.298,71.957
18,5.778,2.944,FCFS,31.278,37.056
18,5.778,2.944,SJF,26.222,32.0
18,5.778,2.944,SRTF,26.167,31.944
18,5.778,2.944,RR,44.5,50.278
18,5.778,2.944,Priority,31.056,36.833
30,22.233,3.7,FCFS,298.0,320.233
30,22.233,3.7,SJF,231.667,253.9
30,22.233,3.7,SRTF,231.667,253.9
30,22.233,3.7,RR,459.0,481.233
30,22.233,3.7,Priority,235.933,258.167
13,19.615,2.846,FCFS,118.231,137.846
13,19.615,2.846,SJF,113.308,132.923
13,19.615,2.846,SRTF,113.308,132.923
13,19.615,2.846,RR,218.231,237.846
13,19.615,2.846,Priority,115.692,135.308
9,14.556,2.889,FCFS,92.333,106.889
9,14.556,2.889,SJF,35.111,49.667
9,14.556,2.889,SRTF,16.778,31.333
9,14.556,2.889,RR,37.0,51.556
9,14.556,2.889,Priority,35.556,50.111
15,36.533,2.733,FCFS,255.0,291.533
15,36.533,2.733,SJF,218.8,255.333
15,36.533,2.733,SRTF,216.333,252.867
15,36.533,2.733,RR,423.8,460.333
15,36.533,2.733,Priority,235.133,271.667
31,6.452,2.097,FCFS,139.742,146.194
31,6.452,2.097,SJF,29.452,35.903
31,6.452,2.097,SRTF,29.452,35.903
31,6.452,2.097,RR,49.677,56.129
31,6.452,2.097,Priority,48.161,54.613
36,5.333,2.167,FCFS,134.694,140.028
36,5.333,2.167,SJF,59.25,64.583
36,5.333,2.167,SRTF,31.139,36.472
36,5.333,2.167,RR,52.806,58.139
36,5.333,2.167,Priority,68.833,74.167
33,6.303,2.576,FCFS,144.273,150.576
33,6.303,2.576,SJF,33.939,40.242
33,6.303,2.576,SRTF,33.939,40.242
33,6.303,2.576,RR,56.091,62.394
33,6.303,2.576,Priority,74.212,80.515
9,34.444,3.556,FCFS,138.222,172.667
9,34.444,3.556,SJF,114.0,148.444
9,34.444,3.556,SRTF,113.444,147.889
9,34.444,3.556,RR,225.111,259.556
9,34.444,3.556,Priority,140.333,174.778
14,24.929,2.643,FCFS,170.714,195.643
14,24.929,2.643,SJF,125.643,150.571
14,24.929,2.643,SRTF,120.0,144.929
14,24.929,2.643,RR,241.929,266.857
14,24.929,2.643,Priority,162.143,187.071
12,5.667,3.25,FCFS,28.667,34.333
12,5.667,3.25,SJF,16.917,22.583
12,5.667,3.25,SRTF,15.833,21.5
12,5.667,3.25,RR,34.583,40.25
12,5.667,3.25,Priority,26.917,32.583
25,8.16,2.12,FCFS,155.4,163.56
25,8.16,2.12,SJF,62.96,71.12
25,8.16,2.12,SRTF,23.64,31.8
25,8.16,2.12,RR,45.44,53.6
25,8.16,2.12,Priority,70.52,78.68
32,24.594,4.375,FCFS,348.188,372.781
32,24.594,4.375,SJF,245.844,270.438
32,24.594,4.375,SRTF,241.438,266.031
32,24.594,4.375,RR,485.531,510.125
32,24.594,4.375,Priority,387.969,412.562
8,29.375,3,FCFS,86.625,116.0
8,29.375,3,SJF,84.875,114.25
8,29.375,3,SRTF,84.875,114.25
8,29.375,3,RR,168.375,197.75
8,29.375,3,Priority,91.875,121.25
22,6.864,2,FCFS,111.364,118.227
22,6.864,2,SJF,20.773,27.636
22,6.864,2,SRTF,20.773,27.636
22,6.864,2,RR,42.864,49.727
22,6.864,2,Priority,37.682,44.545
27,15.63,3.296,FCFS,149.481,165.111
27,15.63,3.296,SJF,101.444,117.074
27,15.63,3.296,SRTF,96.963,112.593
27,15.63,3.296,RR,205.704,221.333
27,15.63,3.296,Priority,140.407,156.037
50,22.88,5.2,FCFS,491.46,514.34
50,22.88,5.2,SJF,299.98,322.86
50,22.88,5.2,SRTF,299.38,322.26
50,22.88,5.2,RR,600.6,623.48
50,22.88,5.2,Priority,501.02,523.9
38,5.842,2.421,FCFS,160.026,165.868
38,5.842,2.421,SJF,78.789,84.632
38,5.842,2.421,SRTF,37.342,43.184
38,5.842,2.421,RR,59.763,65.605
38,5.842,2.421,Priority,85.921,91.763
8,22.25,3.625,FCFS,121.5,143.75
8,22.25,3.625,SJF,56.625,78.875
8,22.25,3.625,SRTF,28.125,50.375
8,22.25,3.625,RR,54.125,76.375
8,22.25,3.625,Priority,57.0,79.25
20,6.05,3.3,FCFS,51.2,57.25
20,6.05,3.3,SJF,31.4,37.45
20,6.05,3.3,SRTF,30.55,36.6
20,6.05,3.3,RR,67.45,73.5
20,6.05,3.3,Priority,51.0,57.05
10,7.9,3.5,FCFS,36.0,43.9
10,7.9,3.5,SJF,30.5,38.4
10,7.9,3.5,SRTF,30.5,38.4
10,7.9,3.5,RR,57.5,65.4
10,7.9,3.5,Priority,34.6,42.5
30,5.5,2.967,FCFS,51.8,57.3
30,5.5,2.967,SJF,36.033,41.533
30,5.5,2.967,SRTF,35.8,41.3
30,5.5,2.967,RR,64.5,70.0
30,5.5,2.967,Priority,54.5,60.0
8,28.25,2,FCFS,91.625,119.875
8,28.25,2,SJF,74.625,102.875
8,28.25,2,SRTF,74.625,102.875
8,28.25,2,RR,148.125,176.375
8,28.25,2,Priority,86.375,114.625
17,18.412,2.882,FCFS,115.647,134.059
17,18.412,2.882,SJF,89.235,107.647
17,18.412,2.882,SRTF,83.529,101.941
17,18.412,2.882,RR,168.706,187.118
17,18.412,2.882,Priority,129.471,147.882
27,4.704,3.037,FCFS,35.963,40.667
27,4.704,3.037,SJF,20.259,24.963
27,4.704,3.037,SRTF,20.111,24.815
27,4.704,3.037,RR,40.333,45.037
27,4.704,3.037,Priority,36.444,41.148
30,18.567,3.2,FCFS,234.567,253.133
30,18.567,3.2,SJF,175.767,194.333
30,18.567,3.2,SRTF,168.067,186.633
30,18.567,3.2,RR,327.767,346.333
30,18.567,3.2,Priority,179.9,198.467
45,20.667,3.511,FCFS,442.533,463.2
45,20.667,3.511,SJF,286.0,306.667
45,20.667,3.511,SRTF,285.756,306.422
45,20.667,3.511,RR,571.422,592.089
45,20.667,3.511,Priority,290.822,311.489
13,14.923,3.846,FCFS,88.923,103.846
13,14.923,3.846,SJF,84.923,99.846
13,14.923,3.846,SRTF,84.385,99.308
13,14.923,3.846,RR,162.538,177.462
13,14.923,3.846,Priority,90.692,105.615
15,23.533,4.4,FCFS,189.0,212.533
15,23.533,4.4,SJF,103.8,127.333
15,23.533,4.4,SRTF,83.8,107.333
15,23.533,4.4,RR,175.333,198.867
15,23.533,4.4,Priority,162.533,186.067
6,9.5,3.333,FCFS,21.833,31.333
6,9.5,3.333,SJF,20.0,29.5
6,9.5,3.333,SRTF,20.0,29.5
6,9.5,3.333,RR,33.833,43.333
6,9.5,3.333,Priority,23.0,32.5
22,5.5,3.545,FCFS,32.364,37.864
22,5.5,3.545,SJF,21.682,27.182
22,5.5,3.545,SRTF,21.227,26.727
22,5.5,3.545,RR,40.727,46.227
22,5.5,3.545,Priority,31.818,37.318
7,19.857,2.857,FCFS,54.429,74.286
7,19.857,2.857,SJF,51.143,71.0
7,19.857,2.857,SRTF,46.571,66.429
7,19.857,2.857,RR,89.429,109.286
7,19.857,2.857,Priority,53.571,73.429
49,5.449,2.102,FCFS,190.857,196.306
49,5.449,2.102,SJF,84.898,90.347
49,5.449,2.102,SRTF,48.0,53.449
49,5.449,2.102,RR,76.122,81.571
49,5.449,2.102,Priority,112.041,117.49
19,9.474,3,FCFS,84.368,93.842
19,9.474,3,SJF,76.211,85.684
19,9.474,3,SRTF,76.211,85.684
19,9.474,3,RR,136.737,146.211
19,9.474,3,Priority,81.684,91.158
20,13,3.45,FCFS,80.35,93.35
20,13,3.45,SJF,49.7,62.7
20,13,3.45,SRTF,47.0,60.0
20,13,3.45,RR,96.05,109.05
20,13,3.45,Priority,72.9,85.9
23,23.783,3.435,FCFS,252.783,276.565
23,23.783,3.435,SJF,192.304,216.087
23,23.783,3.435,SRTF,191.304,215.087
23,23.783,3.435,RR,383.087,406.87
23,23.783,3.435,Priority,255.435,279.217
50,25.72,4.56,FCFS,586.16,611.88
50,25.72,4.56,SJF,397.36,423.08
50,25.72,4.56,SRTF,396.78,422.5
50,25.72,4.56,RR,799.64,825.36
50,25.72,4.56,Priority,551.1,576.82
17,15.471,2.471,FCFS,90.412,105.882
17,15.471,2.471,SJF,65.294,80.765
17,15.471,2.471,SRTF,58.765,74.235
17,15.471,2.471,RR,118.941,134.412
17,15.471,2.471,Priority,100.294,115.765
42,5.786,3.167,FCFS,76.238,82.024
42,5.786,3.167,SJF,51.405,57.19
42,5.786,3.167,SRTF,51.071,56.857
42,5.786,3.167,RR,103.143,108.929
42,5.786,3.167,Priority,79.833,85.619
7,21.429,3.857,FCFS,62.0,83.429
7,21.429,3.857,SJF,56.857,78.286
7,21.429,3.857,SRTF,49.286,70.714
7,21.429,3.857,RR,98.143,119.571
7,21.429,3.857,Priority,56.857,78.286
34,6.059,2.235,FCFS,153.941,160.0
34,6.059,2.235,SJF,29.5,35.559
34,6.059,2.235,SRTF,29.206,35.265
34,6.059,2.235,RR,54.265,60.324
34,6.059,2.235,Priority,49.059,55.118
9,6.778,3.889,FCFS,28.778,35.556
9,6.778,3.889,SJF,22.556,29.333
9,6.778,3.889,SRTF,22.556,29.333
9,6.778,3.889,RR,45.889,52.667
9,6.778,3.889,Priority,27.556,34.333
37,25.622,2.973,FCFS,446.216,471.838
37,25.622,2.973,SJF,358.297,383.919
37,25.622,2.973,SRTF,358.243,383.865
37,25.622,2.973,RR,726.459,752.081
37,25.622,2.973,Priority,448.486,474.108
14,5.357,2.357,FCFS,35.143,40.5
14,5.357,2.357,SJF,29.714,35.071
14,5.357,2.357,SRTF,29.714,35.071
14,5.357,2.357,RR,52.786,58.143
14,5.357,2.357,Priority,32.357,37.714
14,16.571,3,FCFS,108.786,125.357
14,16.571,3,SJF,103.357,119.929
14,16.571,3,SRTF,102.643,119.214
14,16.571,3,RR,197.286,213.857
14,16.571,3,Priority,108.357,124.929
11,5.545,3.091,FCFS,25.455,31.0
11,5.545,3.091,SJF,23.545,29.091
11,5.545,3.091,SRTF,23.545,29.091
11,5.545,3.091,RR,40.818,46.364
11,5.545,3.091,Priority,26.0,31.545
47,26.511,3.426,FCFS,580.277,606.787
47,26.511,3.426,SJF,467.383,493.894
47,26.511,3.426,SRTF,466.489,493.0
47,26.511,3.426,RR,929.702,956.213
47,26.511,3.426,Priority,597.809,624.319
33,23.182,4.606,FCFS,311.091,334.273
33,23.182,4.606,SJF,200.273,223.455
33,23.182,4.606,SRTF,199.485,222.667
33,23.182,4.606,RR,414.788,437.97
33,23.182,4.606,Priority,337.818,361.0
33,18.879,3.303,FCFS,275.97,294.848
33,18.879,3.303,SJF,190.091,208.97
33,18.879,3.303,SRTF,190.0,208.879
33,18.879,3.303,RR,377.939,396.818
33,18.879,3.303,Priority,194.394,213.273
14,33.429,3.286,FCFS,211.0,244.429
14,33.429,3.286,SJF,177.929,211.357
14,33.429,3.286,SRTF,177.929,211.357
14,33.429,3.286,RR,351.429,384.857
14,33.429,3.286,Priority,203.714,237.143
13,11.308,2.308,FCFS,109.692,121.0
13,11.308,2.308,SJF,57.077,68.385
13,11.308,2.308,SRTF,17.538,28.846
13,11.308,2.308,RR,36.615,47.923
13,11.308,2.308,Priority,64.462,75.769
32,7.562,2.406,FCFS,181.781,189.344
32,7.562,2.406,SJF,78.625,86.188
32,7.562,2.406,SRTF,37.219,44.781
32,7.562,2.406,RR,61.125,68.688
32,7.562,2.406,Priority,86.469,94.031
19,15.684,3.368,FCFS,142.474,158.158
19,15.684,3.368,SJF,134.684,150.368
19,15.684,3.368,SRTF,134.684,150.368
19,15.684,3.368,RR,255.842,271.526
19,15.684,3.368,Priority,142.368,158.053
